0.005177,0.000867,0.779705,-0.002987,0.043126,0.031628,0.998564,-0.208486,-0.019080,0.023168,0.255867,-0.135446,-0.019322,-0.180469,-0.095762,-0.122070,0.240582,-0.135701,0.041730,-0.029973,0.000000,0.000000,0.384779,0.222776,-0.230317,0.709121,0.129334,0.000082,-0.000051,0.290104,-0.195279,0.177990,0.789570,-0.210317,0.000080,0.000057
0.005112,0.000909,0.779705,-0.003018,0.043125,0.031691,0.998562,-0.208558,-0.019132,0.023058,0.255805,-0.135401,-0.019238,-0.180513,-0.095810,-0.122190,0.240533,-0.135621,0.041801,-0.030073,0.000000,0.000000,0.384437,0.223580,-0.230621,0.709081,0.129509,0.000082,-0.000051,0.290312,-0.195379,0.178058,0.789681,-0.210394,0.000080,0.000057
0.005051,0.000951,0.779706,-0.003038,0.043127,0.031761,0.998560,-0.208634,-0.019210,0.022944,0.255746,-0.135362,-0.019165,-0.180558,-0.095883,-0.122315,0.240495,-0.135543,0.041854,-0.030167,0.000000,0.000000,0.383955,0.224299,-0.230993,0.708818,0.129693,0.000082,-0.000051,0.290492,-0.195397,0.178061,0.789689,-0.210420,0.000080,0.000057
0.004998,0.000992,0.779706,-0.003053,0.043123,0.031837,0.998558,-0.208691,-0.019303,0.022815,0.255698,-0.135341,-0.019080,-0.180582,-0.095968,-0.122444,0.240467,-0.135480,0.041927,-0.030247,0.000000,0.000000,0.383341,0.224898,-0.231318,0.708344,0.129813,0.000082,-0.000051,0.290664,-0.195335,0.178023,0.789605,-0.210403,0.000080,0.000057
0.004952,0.001035,0.779706,-0.003059,0.043121,0.031912,0.998555,-0.208740,-0.019415,0.022694,0.255656,-0.135341,-0.019004,-0.180602,-0.096073,-0.122565,0.240444,-0.135427,0.042015,-0.030317,0.000000,0.000000,0.382660,0.225323,-0.231492,0.707794,0.129819,0.000082,-0.000051,0.290819,-0.195236,0.177932,0.789463,-0.210379,0.000079,0.000057
0.004913,0.001078,0.779705,-0.003053,0.043121,0.031979,0.998553,-0.208785,-0.019545,0.022595,0.255623,-0.135364,-0.018908,-0.180621,-0.096194,-0.122666,0.240426,-0.135391,0.042063,-0.030382,0.000000,0.000000,0.381951,0.225575,-0.231480,0.707307,0.129775,0.000082,-0.000051,0.290926,-0.195127,0.177787,0.789273,-0.210374,0.000079,0.000057
0.004883,0.001125,0.779704,-0.003043,0.043123,0.032038,0.998551,-0.208826,-0.019685,0.022511,0.255598,-0.135395,-0.018835,-0.180639,-0.096329,-0.122748,0.240419,-0.135368,0.042139,-0.030446,0.000000,0.000000,0.381271,0.225567,-0.231280,0.707127,0.129630,0.000082,-0.000051,0.290967,-0.194902,0.177752,0.789080,-0.210369,0.000079,0.000057
0.004858,0.001180,0.779701,-0.003018,0.043120,0.032092,0.998550,-0.208852,-0.019862,0.022446,0.255586,-0.135429,-0.018724,-0.180639,-0.096500,-0.122805,0.240419,-0.135360,0.042237,-0.030509,0.000000,0.000000,0.380579,0.225395,-0.230957,0.707199,0.129556,0.000082,-0.000051,0.290953,-0.194655,0.177854,0.788877,-0.210456,0.000079,0.000057
0.004843,0.001243,0.779697,-0.002989,0.043116,0.032149,0.998548,-0.208873,-0.020062,0.022387,0.255601,-0.135492,-0.018586,-0.180624,-0.096695,-0.122861,0.240417,-0.135366,0.042363,-0.030559,0.000000,0.000000,0.379873,0.225043,-0.230560,0.707468,0.129497,0.000082,-0.000051,0.290898,-0.194395,0.178027,0.788722,-0.210644,0.000079,0.000057
0.004838,0.001294,0.779693,-0.002987,0.043122,0.032202,0.998546,-0.208895,-0.020188,0.022305,0.255620,-0.135577,-0.018479,-0.180617,-0.096814,-0.122934,0.240423,-0.135402,0.042453,-0.030593,0.000000,0.000000,0.379178,0.224594,-0.230058,0.707826,0.129440,0.000082,-0.000051,0.290794,-0.193984,0.178105,0.788636,-0.210827,0.000080,0.000057
